time (s),datetime,spacing (m),avg Rho-a (Ohm-m),std Rho-a (Ohm-m),avg dRho-a (Ohm-m),std dRho-a (Ohm-m),rel avg (%),rel std (%),residual,rel residual (%)
209760,2024-10-20 02:46:00,0.25,12.710109090909093,0.5986569156408602,-2.7612909090909095,0.17863481007883314,-17.844050220147988,0.700354789149321,0.5358842975206616,0.5615385304080708
209760,2024-10-20 02:46:00,0.5,15.26312,0.8062252114638931,-2.28167,0.1891818810034414,-13.016634162728765,1.0620161422861178,0.6858439999999998,0.8698974160063047
209760,2024-10-20 02:46:00,0.75,15.542930000000002,0.6630232636190077,-1.5722799999999995,0.34598162321140696,-9.186629417545406,1.9868714354076462,0.57071,1.4004440901949073
209760,2024-10-20 02:46:00,1.0,15.022390000000001,0.7288840009905556,-0.9692000000000005,0.1900962177424894,-6.072908482440749,1.2291285686633993,0.6519519999999999,1.0855647577012035
209760,2024-10-20 02:46:00,1.25,14.611533333333334,0.6976802530927442,-0.648255555555556,0.13737747762287938,-4.248679452030609,0.886635747505234,0.6028370370370371,0.7864848586569871
209760,2024-10-20 02:46:00,1.5,14.141977777777779,0.571223544056047,-0.4834888888888887,0.1731462737074214,-3.309056735325734,1.206289381056181,0.4302641975308645,0.9837128803741784
209760,2024-10-20 02:46:00,1.75,13.95097777777778,0.4907981250027073,-0.4102555555555553,0.3107055022618729,-2.8244345166216345,2.0540906912069516,0.42233086419753124,1.7917491058132797
209760,2024-10-20 02:46:00,2.0,13.8270625,0.3844137937740399,-0.2580500000000001,0.10705859376995414,-1.8433958687250136,0.7828520109233551,0.30742812500000016,0.6774760616553527
217020,2024-10-20 04:47:00,0.25,12.68220909090909,0.5983085422551958,-2.7891909090909093,0.1773523122054743,-18.024808517894954,0.6840144802091638,0.5363190082644629,0.5535030969336372
217020,2024-10-20 04:47:00,0.5,15.23421,0.8045942784410035,-2.31058,0.1896153780683421,-13.181364167267498,1.0600995959746058,0.6851339999999991,0.8720174151901603
217020,2024-10-20 04:47:00,0.75,15.514800000000003,0.6581772116990986,-1.6004099999999997,0.3399006573985991,-9.350744483602908,1.9515154175755791,0.5644800000000002,1.4020974946569675
217020,2024-10-20 04:47:00,1.0,14.970130000000001,0.7295429926330594,-1.0214600000000007,0.2233429837715972,-6.397626302122236,1.427725662724493,0.6593639999999998,1.121942483843525
217020,2024-10-20 04:47:00,1.25,14.593755555555557,0.6902046944544158,-0.6660333333333336,0.14202835397670935,-4.362907562448582,0.8998185537218484,0.5943950617283951,0.7818853015986449
217020,2024-10-20 04:47:00,1.5,14.130588888888889,0.5709909717995051,-0.49487777777777786,0.17250579879321115,-3.387005940596667,1.2019643818616235,0.4285876543209876,0.9714919409191138
217020,2024-10-20 04:47:00,1.75,13.93577777777778,0.47390031013981965,-0.4254555555555556,0.296395531946797,-2.9287488345888155,1.9500444069450416,0.4051753086419756,1.677951708009576
217020,2024-10-20 04:47:00,2.0,13.830225,0.3880333257273143,-0.2548874999999997,0.11591965361296608,-1.821165268294734,0.8451409790018665,0.30995624999999993,0.742274837965565
224220,2024-10-20 06:47:00,0.25,12.647927272727275,0.5863771065401344,-2.823472727272727,0.18783419231240306,-18.243164726835623,0.7008484754835177,0.5237388429752067,0.566242215004982
224220,2024-10-20 06:47:00,0.5,15.207270000000003,0.8054278863436507,-2.337519999999999,0.19175528571593561,-13.335322576055361,1.0779087268081475,0.6842440000000009,0.883007481787326
224220,2024-10-20 06:47:00,0.75,15.499770000000002,0.6598006608817546,-1.6154399999999995,0.3377448421515863,-9.439414026069928,1.9410230073519317,0.56681,1.4145796497280376
224220,2024-10-20 06:47:00,1.0,14.99094,0.7183169609580441,-1.0006500000000007,0.1926203013703382,-6.26674901553532,1.2283211117517236,0.643412,1.0749895442754187
224220,2024-10-20 06:47:00,1.25,14.592666666666666,0.693726564769338,-0.6671222222222225,0.14125470908789617,-4.371177987428751,0.9030554017315683,0.6010962962962962,0.8108199586792129
224220,2024-10-20 06:47:00,1.5,14.132055555555555,0.5898676595665071,-0.49341111111111086,0.18117330833850984,-3.3812634411180618,1.274976611291662,0.4448839506172835,1.053937102754555
224220,2024-10-20 06:47:00,1.75,13.952788888888888,0.47221176145276267,-0.40844444444444444,0.294720500780395,-2.810067529856168,1.9298427038333292,0.3958765432098763,1.6427213873699626
224220,2024-10-20 06:47:00,2.0,13.8256625,0.38478957540940434,-0.25944999999999974,0.10971366141005415,-1.853259871976632,0.8005685660083922,0.3063781249999997,0.696120892867254
231420,2024-10-20 08:47:00,0.25,12.635372727272726,0.5919138513652275,-2.836027272727273,0.18311260862653994,-18.326243704490082,0.6893666213978568,0.5312793388429751,0.5540959681622007
231420,2024-10-20 08:47:00,0.5,15.180980000000002,0.8097697238104176,-2.36381,0.19003342574399965,-13.48674420044812,1.084645625163451,0.6894160000000003,0.9102089895562206
231420,2024-10-20 08:47:00,0.75,15.46576,0.6570789240266343,-1.6494499999999994,0.3394873937276608,-9.637444029444966,1.9509546328390175,0.5699999999999997,1.4500528129179338
231420,2024-10-20 08:47:00,1.0,14.984950000000001,0.7238069621798344,-1.0066400000000002,0.1868371761721954,-6.306320847425391,1.2053906474512124,0.6458999999999999,1.0611736369906064
231420,2024-10-20 08:47:00,1.25,14.57917777777778,0.691033697164823,-0.6806111111111112,0.14476369591275653,-4.458790511628878,0.9167922906539033,0.5973753086419755,0.8216117590155392
231420,2024-10-20 08:47:00,1.5,14.137444444444444,0.5784701723052914,-0.4880222222222219,0.16560174299792405,-3.3425124324087974,1.1604399086341537,0.4350716049382714,0.983443303871049
231420,2024-10-20 08:47:00,1.75,13.94238888888889,0.48568668099790974,-0.4188444444444443,0.28450296273056486,-2.8871910353069477,1.8655923332227715,0.40534320987654343,1.5596212308668438
231420,2024-10-20 08:47:00,2.0,13.827475,0.3889919464140613,-0.2576374999999995,0.1151723809936654,-1.8409244592776173,0.840817118706423,0.3120687499999999,0.7284714486648146
238620,2024-10-20 10:47:00,0.25,12.60959090909091,0.5890210637606429,-2.861809090909091,0.1809803829376664,-18.492642475321954,0.6506416511499561,0.5277537190082647,0.49681283614835153
238620,2024-10-20 10:47:00,0.5,15.15983,0.8024593759811146,-2.3849599999999995,0.1881848516751553,-13.60579739491739,1.0511871059169386,0.6829359999999995,0.8687182276040977
238620,2024-10-20 10:47:00,0.75,15.456880000000002,0.6599717006054123,-1.6583299999999994,0.3403486743032793,-9.689946431424124,1.9576473168538266,0.5715600000000001,1.4500939494780891
238620,2024-10-20 10:47:00,1.0,14.95253,0.7040733655664017,-1.0390600000000005,0.19380237975835066,-6.503351497303322,1.2147932696083716,0.626764,1.034925993299194
238620,2024-10-20 10:47:00,1.25,14.571266666666666,0.6876997132146819,-0.6885222222222224,0.1448325913120829,-4.509755120481679,0.9146887108622391,0.5937185185185186,0.8043982811859082
238620,2024-10-20 10:47:00,1.5,14.126277777777778,0.5782353073077462,-0.4991888888888888,0.17103346290155788,-3.4185611813863086,1.196605136564857,0.4379308641975308,1.0342812690010965
238620,2024-10-20 10:47:00,1.75,13.943544444444445,0.480185149733612,-0.4176888888888885,0.2818542903481414,-2.878090798350848,1.8478031203170369,0.403204938271605,1.571012967045614
238620,2024-10-20 10:47:00,2.0,13.8124125,0.37379717574341054,-0.2726999999999997,0.10373617980242016,-1.9456467926524077,0.7597913443431836,0.30166562500000027,0.6683745530177485
245820,2024-10-20 12:47:00,0.25,12.578709090909092,0.590795524471485,-2.892690909090909,0.18405759698600996,-18.69293123966272,0.6912206813916416,0.5303371900826445,0.5588669950418734
245820,2024-10-20 12:47:00,0.5,15.142900000000003,0.8029626217950624,-2.4018899999999994,0.19079064154197942,-13.70251699917579,1.0680458330288038,0.6833800000000005,0.8816882414257984
245820,2024-10-20 12:47:00,0.75,15.450399999999998,0.6568369615056688,-1.66481,0.3415884964397951,-9.727085491565415,1.9600164539218496,0.5628999999999996,1.4635525481415368
245820,2024-10-20 12:47:00,1.0,14.96429,0.7193248243318174,-1.0273000000000005,0.19000042631531106,-6.434274963855165,1.2151066345068307,0.641192,1.0814974072302763
245820,2024-10-20 12:47:00,1.25,14.575888888888889,0.6900121213821689,-0.6839000000000007,0.13877624676675276,-4.480402502933853,0.8746664734578614,0.6009876543209879,0.78173516119207
245820,2024-10-20 12:47:00,1.5,14.122477777777778,0.5853345420977984,-0.5029888888888888,0.17997996459139787,-3.44575898431247,1.2628635096232848,0.4443975308641974,1.0715046324454987
245820,2024-10-20 12:47:00,1.75,13.956188888888889,0.4780072696900574,-0.4050444444444441,0.2793858745777606,-2.7897632313119844,1.8306997944635164,0.4003876543209878,1.5465993738907193
245820,2024-10-20 12:47:00,2.0,13.807875000000001,0.3981092021983417,-0.27723749999999936,0.12573421309949842,-1.9813098843163814,0.9189164654353207,0.31769375000000033,0.8128581047448766
253020,2024-10-20 14:47:00,0.25,12.556781818181816,0.5835552678011846,-2.9146181818181818,0.18736154557520743,-18.833005680753224,0.6678837228367372,0.5231438016528923,0.5473196127063534
253020,2024-10-20 14:47:00,0.5,15.106829999999997,0.7992121633834162,-2.43796,0.19183605083508215,-13.907486674958031,1.063313351705973,0.681021999999999,0.8555891910171731
253020,2024-10-20 14:47:00,0.75,15.418190000000001,0.6556807126185732,-1.6970199999999995,0.3438194811234519,-9.914943502757529,1.9724787155330947,0.56807,1.453012415636672
253020,2024-10-20 14:47:00,1.0,14.93083,0.7071952460954473,-1.0607600000000006,0.183681627823797,-6.640924018536029,1.159056768412703,0.6271639999999999,0.9779066995145795
253020,2024-10-20 14:47:00,1.25,14.547811111111109,0.6947131869331152,-0.7119777777777782,0.15664337967198555,-4.6651591941602595,1.0006335648635183,0.5942345679012343,0.8430393148703712
253020,2024-10-20 14:47:00,1.5,14.113222222222223,0.5604021745888845,-0.5122444444444445,0.1657701428089917,-3.5036827590425235,1.1471384882504791,0.4200913580246915,0.9375987340828846
253020,2024-10-20 14:47:00,1.75,13.937933333333334,0.48202465819822005,-0.42329999999999995,0.27735092492284097,-2.918327106360882,1.8166151634448247,0.40274814814814813,1.5259162876813788
253020,2024-10-20 14:47:00,2.0,13.817599999999999,0.38156333026117706,-0.26751250000000004,0.11008441576240488,-1.9099130622289562,0.8032701924899114,0.30584999999999996,0.6963492608944367
260220,2024-10-20 16:47:00,0.25,12.535072727272727,0.5840785035824443,-2.9363272727272727,0.18900480076110163,-18.973611318108922,0.687680708167682,0.5246793388429751,0.5551390440080392
260220,2024-10-20 16:47:00,0.5,15.09015,0.7948380416789325,-2.4546399999999995,0.18922063418137083,-14.001878384337457,1.0344433241079756,0.67613,0.8385062386963926
260220,2024-10-20 16:47:00,0.75,15.40118,0.6555457311278902,-1.7140299999999997,0.34458317442962844,-10.014324721183359,1.9770738987643786,0.56878,1.4642707154910317
260220,2024-10-20 16:47:00,1.0,14.93759,0.7127948434858379,-1.0540000000000005,0.18602099881464962,-6.600047013521175,1.184297650547416,0.635552,1.0533835480036582
260220,2024-10-20 16:47:00,1.25,14.55768888888889,0.6861738691945594,-0.7021000000000002,0.14175815869132727,-4.598664042095392,0.8910699824934843,0.5937432098765435,0.7902122589999163
260220,2024-10-20 16:47:00,1.5,14.111577777777779,0.5749372676461275,-0.5138888888888888,0.17548852095693965,-3.51802138948805,1.2229998950284136,0.43550864197530853,1.050684486521103
260220,2024-10-20 16:47:00,1.75,13.938288888888888,0.4800449341107894,-0.4229444444444446,0.2738610073705725,-2.9157473222064483,1.7975258941409193,0.40878765432098757,1.5338190770092757
260220,2024-10-20 16:47:00,2.0,13.8157,0.3788389499510315,-0.2694124999999994,0.10562701403405336,-1.9231250110794997,0.7713554178487049,0.30472500000000013,0.6629178334853427
267420,2024-10-20 18:47:00,0.25,12.514018181818182,0.584224964170764,-2.957381818181818,0.18328029610994395,-19.11048237446014,0.6303054253188171,0.5245471074380164,0.5176412205411384
267420,2024-10-20 18:47:00,0.5,15.07393,0.7991977640734482,-2.4708599999999996,0.19231562703015107,-14.095472269997126,1.068913890022713,0.6791359999999997,0.8810449705583214
267420,2024-10-20 18:47:00,0.75,15.38439,0.6572967281981555,-1.73082,0.3541648057049143,-10.111770510763819,2.0283057157809385,0.5691700000000001,1.513467852787664
267420,2024-10-20 18:47:00,1.0,14.90686,0.7009128593484358,-1.0847300000000002,0.1878416569880064,-6.789085470668092,1.175279536592611,0.6212280000000001,1.0096356690234547
267420,2024-10-20 18:47:00,1.25,14.540122222222225,0.685628472081196,-0.7196666666666669,0.1428766212117607,-4.713782465933619,0.8944699889084761,0.594313580246914,0.8012772311586788
267420,2024-10-20 18:47:00,1.5,14.101877777777778,0.5737209286322204,-0.523588888888889,0.163009171142433,-3.5850032947033235,1.1394335173501353,0.42859753086419733,0.9850904476642641
267420,2024-10-20 18:47:00,1.75,13.92688888888889,0.4833002366701591,-0.4343444444444443,0.27454141201935334,-2.995896916364506,1.7993601068347884,0.4074320987654318,1.5309386204519944
267420,2024-10-20 18:47:00,2.0,13.80515,0.3802240983946179,-0.2799624999999999,0.11203620996691238,-1.997967334941659,0.8148166850705817,0.3113625,0.6957409077217815
274620,2024-10-20 20:47:00,0.25,12.47178181818182,0.5841272258960867,-2.999618181818182,0.18802740041224042,-19.38369902753262,0.6772644381620272,0.5248710743801653,0.5501259445843012
274620,2024-10-20 20:47:00,0.5,15.03737,0.7976521723784119,-2.5074199999999998,0.19408872094998283,-14.303876613914673,1.0733825842510063,0.6809639999999997,0.8923513481833749
274620,2024-10-20 20:47:00,0.75,15.373079999999998,0.660832412643327,-1.7421299999999995,0.3439082466298242,-10.180010830717897,1.9754489126318098,0.5730200000000002,1.4579724533473357
274620,2024-10-20 20:47:00,1.0,14.916509999999999,0.7183035242152165,-1.0750800000000005,0.18276062923945047,-6.733879347479413,1.1737154054555525,0.6377480000000002,1.057778371541498
274620,2024-10-20 20:47:00,1.25,14.53651111111111,0.6898291534776231,-0.7232777777777781,0.13919239904038339,-4.738977597408908,0.8779780713054802,0.5992790123456787,0.797147573487977
274620,2024-10-20 20:47:00,1.5,14.09768888888889,0.5746538270886693,-0.5277777777777778,0.16542553731229526,-3.6136868583105906,1.1573096882451825,0.435632098765432,0.9763991308353632
274620,2024-10-20 20:47:00,1.75,13.929577777777777,0.4781447195562302,-0.43165555555555535,0.27251329064881746,-2.9761520195634366,1.7872475775797942,0.40337530864197507,1.5466712866750714
274620,2024-10-20 20:47:00,2.0,13.798187500000001,0.3825132626377158,-0.28692499999999943,0.11266742819022743,-2.047855927993167,0.823932667708978,0.30590937500000037,0.6968853717491581
281820,2024-10-20 22:47:00,0.25,12.450145454545453,0.5801198690609889,-3.021254545454545,0.18636763454691227,-19.522950100493983,0.628553314585065,0.5179305785123962,0.5172775451509715
281820,2024-10-20 22:47:00,0.5,15.012439999999998,0.7920577759229436,-2.5323499999999997,0.1949673626533432,-14.444869050723458,1.0580005514542365,0.6766679999999996,0.8738070472286554
281820,2024-10-20 22:47:00,0.75,15.339279999999999,0.6608117792533663,-1.7759299999999996,0.35168276912581303,-10.376744272168311,2.0181856798435187,0.5774199999999998,1.5083773389618291
281820,2024-10-20 22:47:00,1.0,14.876079999999998,0.6972194730499142,-1.1155100000000007,0.1867527266199879,-6.981021307459331,1.1634735460276682,0.6189040000000003,0.9842785732771416
281820,2024-10-20 22:47:00,1.25,14.504644444444445,0.6911870113734471,-0.7551444444444447,0.1534377840697878,-4.947863088374668,0.9734594692518559,0.5994493827160492,0.8712216792626466
281820,2024-10-20 22:47:00,1.5,14.083611111111109,0.5643707950638369,-0.5418555555555555,0.17088793671169436,-3.707078731022737,1.1847776460387978,0.4266790123456785,0.9861791073501337
281820,2024-10-20 22:47:00,1.75,13.913244444444445,0.4813961203534551,-0.44798888888888894,0.2677578111504849,-3.091462772953135,1.754539453639098,0.40860493827160504,1.4984370708863761
281820,2024-10-20 22:47:00,2.0,13.789625,0.382230842391087,-0.29548749999999946,0.11315462250279497,-2.1085780425455725,0.8264711920150025,0.3100562499999999,0.7174638244369269
289020,2024-10-21 00:47:00,0.25,12.414290909090909,0.582205369037024,-3.0571090909090914,0.18779945519596355,-19.755589443486024,0.6614773541369358,0.5231355371900827,0.5177377394017232
289020,2024-10-21 00:47:00,0.5,14.98769,0.7912015185147203,-2.5570999999999993,0.19306811751296554,-14.586098483009707,1.0486838119207178,0.6719459999999998,0.8502784457763921
289020,2024-10-21 00:47:00,0.75,15.331800000000001,0.6569680616285697,-1.7834099999999993,0.34625798604508734,-10.420336395244709,1.9831520897265273,0.5700800000000001,1.463084017693635
289020,2024-10-21 00:47:00,1.0,14.873380000000001,0.6986352793840288,-1.1182100000000004,0.1864433664682118,-6.9983881610300225,1.1625870918806112,0.6176639999999998,1.0044311304783675
289020,2024-10-21 00:47:00,1.25,14.498211111111111,0.6803229583472256,-0.761577777777778,0.14476772029532772,-4.98734023373217,0.8960679668754107,0.5891679012345679,0.7894600846657502
289020,2024-10-21 00:47:00,1.5,14.079822222222223,0.5602466496062798,-0.5456444444444445,0.16389417392608396,-3.7325302033011947,1.1334680010089484,0.4235358024691358,0.9839786372213264
289020,2024-10-21 00:47:00,1.75,13.90782222222222,0.4679339026870682,-0.45341111111111093,0.27607479841700083,-3.125042126393107,1.8065116431551786,0.3991580246913578,1.5551485450273301
289020,2024-10-21 00:47:00,2.0,13.778524999999998,0.39519980943188726,-0.3065875,0.12282668111509838,-2.1893779539407636,0.8996916014717468,0.3187312499999999,0.7726267107210597
296220,2024-10-21 02:47:00,0.25,12.399054545454545,0.5702463205630548,-3.0723454545454545,0.19515303255574218,-19.850924679657414,0.6404769463381602,0.5130049586776857,0.5348089054848691
296220,2024-10-21 02:47:00,0.5,14.97224,0.7884113345202494,-2.5725499999999997,0.1921311388088881,-14.673755901901137,1.0333975187189937,0.6713280000000001,0.8645884546436949
296220,2024-10-21 02:47:00,0.75,15.30871,0.6527402032202398,-1.8064999999999998,0.34466149480323427,-10.5546439062191,1.9727521655534104,0.57119,1.4699309089474362
296220,2024-10-21 02:47:00,1.0,14.863890000000001,0.6967871259574188,-1.1277000000000004,0.20096955988407766,-7.056282518568373,1.2395852532607217,0.6224319999999995,1.0944703826904807
296220,2024-10-21 02:47:00,1.25,14.49488888888889,0.6820633865044189,-0.7649000000000002,0.1424171572060991,-5.009867747622657,0.8784391488037375,0.5958765432098764,0.7936963172305415
296220,2024-10-21 02:47:00,1.5,14.076622222222221,0.5602429448765517,-0.5488444444444442,0.17125426263055687,-3.7538747646539443,1.1825053916959665,0.42444691358024716,1.0009022545313646
296220,2024-10-21 02:47:00,1.75,13.905999999999999,0.4738182234664354,-0.45523333333333343,0.2673422276159656,-3.140232106517554,1.748363354783913,0.3987111111111109,1.4965262757899107
296220,2024-10-21 02:47:00,2.0,13.777262499999999,0.3854939070124841,-0.30784999999999973,0.11951755101239335,-2.1966651423067347,0.8743663901891746,0.30892812499999955,0.7611727622026276
303420,2024-10-21 04:47:00,0.25,12.369918181818184,0.5732093665068981,-3.1014818181818176,0.1930981512937341,-20.040514039489405,0.6399568567525667,0.5149652892561982,0.5256232180742249
303420,2024-10-21 04:47:00,0.5,14.948220000000001,0.7920469200748145,-2.5965699999999994,0.19228563154848596,-14.811842518367929,1.049991281944063,0.6726280000000001,0.8649651714315839
303420,2024-10-21 04:47:00,0.75,15.29047,0.6601811009866916,-1.8247399999999996,0.347510532790015,-10.662672643696661,1.9952688911156873,0.5747300000000001,1.492996597804957
303420,2024-10-21 04:47:00,1.0,14.84563,0.6937579621885432,-1.1459600000000003,0.18746407762555448,-7.170749823962239,1.1625523370185054,0.617084,0.9865400898124379
303420,2024-10-21 04:47:00,1.25,14.483722222222221,0.6743316737131954,-0.7760666666666671,0.14380024725678017,-5.0808428738982645,0.8783035941897898,0.5841580246913579,0.7646282513119123
303420,2024-10-21 04:47:00,1.5,14.067833333333333,0.5619562853698378,-0.557633333333333,0.1675838231386836,-3.814777391445598,1.1589702928994723,0.42443703703703684,1.0028368851445975
303420,2024-10-21 04:47:00,1.75,13.9009,0.47217988097757835,-0.46033333333333304,0.2592612281935818,-3.1764512562683644,1.6932060409612,0.40075555555555575,1.443139025340174
303420,2024-10-21 04:47:00,2.0,13.7729875,0.3815458014364071,-0.31212499999999976,0.10471310507763613,-2.2270740905782667,0.7709636404448248,0.3111093749999998,0.6764379718847788
310620,2024-10-21 06:47:00,0.25,12.355072727272727,0.5766389150474562,-3.1163272727272724,0.1903108275279682,-20.137737336303356,0.6390907683081536,0.5172429752066114,0.5177438295192412
310620,2024-10-21 06:47:00,0.5,14.928560000000001,0.7839767830746016,-2.61623,0.19595289255328716,-14.921981263040346,1.0405002773684022,0.6694520000000006,0.8481924793655924
310620,2024-10-21 06:47:00,0.75,15.28991,0.650055687537614,-1.8252999999999993,0.34260558372565947,-10.664360432087863,1.9582065404812585,0.5631699999999998,1.4477975081555041
310620,2024-10-21 06:47:00,1.0,14.842080000000001,0.7031146020386719,-1.1495100000000003,0.18516455087300018,-7.195739314546715,1.1629712930328118,0.6232439999999999,0.9978418156162627
310620,2024-10-21 06:47:00,1.25,14.497933333333334,0.6883445309823659,-0.7618555555555557,0.15131583680876154,-4.991225748594749,0.9484286469718921,0.5991703703703705,0.855287099224248
310620,2024-10-21 06:47:00,1.5,14.062011111111111,0.5664889180919496,-0.5634555555555555,0.17090224698549536,-3.8555417378024677,1.1858830261650113,0.4287901234567902,0.9999728332614174
310620,2024-10-21 06:47:00,1.75,13.908988888888889,0.4770495605383958,-0.45224444444444445,0.2714796948048931,-3.1195885749775183,1.7765623255052452,0.40274320987654316,1.522653399730789
310620,2024-10-21 06:47:00,2.0,13.7773875,0.3807310909208098,-0.3077249999999998,0.10580173379959354,-2.1956170485772435,0.7781394031894886,0.30308437499999985,0.6820217210280309
317820,2024-10-21 08:47:00,0.25,12.306109090909091,0.5696648607327985,-3.165290909090909,0.2038336017198408,-20.45230868167054,0.7133245300801739,0.5154644628099171,0.5896943600502249
317820,2024-10-21 08:47:00,0.5,14.88759,0.7654484351672556,-2.6571999999999996,0.1934761225577986,-15.151664714615453,0.9558071736890515,0.6531080000000001,0.7855445704196513
317820,2024-10-21 08:47:00,0.75,15.23369,0.6577783174444105,-1.8815199999999996,0.3489067290838625,-10.99409583732603,1.9978145997037913,0.5736499999999998,1.47523379927736
317820,2024-10-21 08:47:00,1.0,14.80358,0.6950386130280821,-1.1880100000000005,0.16554602653038844,-7.436022254375975,1.0415730863632195,0.6142840000000002,0.8764476131591799
317820,2024-10-21 08:47:00,1.25,14.465933333333332,0.6813285828275353,-0.7938555555555562,0.1499538974419296,-5.19927148283598,0.9257108710619371,0.5906148148148146,0.7975706191426575
317820,2024-10-21 08:47:00,1.5,14.049044444444442,0.5601061488902718,-0.576422222222222,0.16387981895806567,-3.943204942115799,1.1330553708659539,0.41871604938271584,0.9645571309834029
317820,2024-10-21 08:47:00,1.75,13.887766666666666,0.4863634283583054,-0.47346666666666654,0.27444745702350126,-3.2694439817443364,1.7964574799898345,0.4146296296296295,1.5166970058390314
317820,2024-10-21 08:47:00,2.0,13.763774999999999,0.39174771457533764,-0.32133749999999983,0.11570141461429985,-2.293876502852543,0.8493377609679081,0.32324375000000005,0.7680333952456687
325020,2024-10-21 10:47:00,0.25,12.338336363636364,0.5589486076111229,-3.133063636363637,0.2155141559270729,-20.240077885681327,0.7536961618120349,0.5068578512396692,0.577064757802144
325020,2024-10-21 10:47:00,0.5,14.913570000000002,0.7807986873067855,-2.63122,0.20032363215557064,-15.006539632930217,1.0564793945600575,0.6591580000000004,0.816755961543989
325020,2024-10-21 10:47:00,0.75,15.23378,0.6484223080678212,-1.8814299999999995,0.3413126925562538,-10.992306060747563,1.9436809486504285,0.5671800000000002,1.4396039056362322
325020,2024-10-21 10:47:00,1.0,14.8342,0.7172571449626693,-1.1573900000000008,0.1885011854074129,-7.248778646702041,1.2106045022655352,0.64032,1.0669908265664774
325020,2024-10-21 10:47:00,1.25,14.469166666666666,0.6959020477049912,-0.7906222222222223,0.14253132815691022,-5.182792647278494,0.9091625572089574,0.6051185185185184,0.7975221794546554
325020,2024-10-21 10:47:00,1.5,14.061833333333333,0.5668626210212762,-0.5636333333333332,0.16187480759319267,-3.857579786288702,1.126749266303325,0.42699259259259237,0.9920971247522765
325020,2024-10-21 10:47:00,1.75,13.882922222222222,0.48979441441799,-0.4783111111111109,0.29535152857586283,-3.301132847712826,1.9370097910302735,0.419269135802469,1.6819844520056624
325020,2024-10-21 10:47:00,2.0,13.773275,0.39715967428101245,-0.31183749999999977,0.11819663634702157,-2.227303763885984,0.8658870980227632,0.32709374999999996,0.7480849560369328
332220,2024-10-21 12:47:00,0.25,12.294645454545456,0.5565731045075364,-3.1767545454545454,0.21423117235036437,-20.52266416099024,0.7230817058450925,0.5025586776859505,0.5418589212931517
332220,2024-10-21 12:47:00,0.5,14.843729999999999,0.7971047096210139,-2.701059999999999,0.19722154649023563,-15.409784671113774,1.1041864892252273,0.675582,0.8871996574891436
332220,2024-10-21 12:47:00,0.75,15.22645,0.6507759833460357,-1.8887599999999996,0.3472364301164264,-11.035156416922053,1.9846142738708952,0.5665499999999998,1.4696263218175034
332220,2024-10-21 12:47:00,1.0,14.7941,0.6941320321091659,-1.1974900000000004,0.18860963628616645,-7.493712535585336,1.1703152393075458,0.6195999999999999,1.0340351437258672
332220,2024-10-21 12:47:00,1.25,14.45972222222222,0.6852011509651386,-0.800066666666667,0.13654868891514266,-5.2420043031096295,0.8452015954580802,0.5998469135802468,0.772952123341219
332220,2024-10-21 12:47:00,1.5,14.03681111111111,0.5690384061329437,-0.5886555555555554,0.17412602148451145,-4.028414584873016,1.2082271548909496,0.4395679012345675,1.0766615091396843
332220,2024-10-21 12:47:00,1.75,13.879377777777776,0.49019655644508303,-0.4818555555555554,0.27816456005238294,-3.3281574334562523,1.8251446994192562,0.4214419753086421,1.5810185553559624
332220,2024-10-21 12:47:00,2.0,13.7654375,0.38081129820916565,-0.3196749999999995,0.10923307363157012,-2.2803523973522997,0.8023561794941215,0.3105218750000003,0.7070022389030779
339420,2024-10-21 14:47:00,0.25,12.255954545454545,0.5698579430056332,-3.2154454545454545,0.20515855227176835,-20.77693111003181,0.7303317513559064,0.512986776859504,0.6454737398538352
339420,2024-10-21 14:47:00,0.5,14.83145,0.7826079519785121,-2.7133399999999996,0.20110455091817306,-15.476140379995504,1.0634757338532206,0.6708200000000006,0.9130270133806431
339420,2024-10-21 14:47:00,0.75,15.193449999999999,0.6483579123447172,-1.921759999999999,0.35960814562520665,-11.226088725049909,2.0428314708144364,0.56659,1.4906419705117895
339420,2024-10-21 14:47:00,1.0,14.765409999999997,0.6864636093049651,-1.2261800000000007,0.19557208287483122,-7.670768045470677,1.184107014789304,0.6070080000000002,1.0356703679061323
339420,2024-10-21 14:47:00,1.25,14.427522222222223,0.6795644336677522,-0.8322666666666669,0.151860184233905,-5.450970229515877,0.937522406317474,0.588158024691358,0.8074493214234391
339420,2024-10-21 14:47:00,1.5,14.018066666666666,0.5440734202905585,-0.6074000000000002,0.14540816116481636,-4.152537287070683,0.992834744032774,0.40496296296296286,0.8504038615157167
339420,2024-10-21 14:47:00,1.75,13.870899999999999,0.48555857868369817,-0.49033333333333357,0.27679466918437745,-3.3863497997758985,1.8132119551024042,0.42026666666666657,1.5691712664703161
339420,2024-10-21 14:47:00,2.0,13.7500125,0.38526658444997547,-0.33509999999999973,0.1132473730379652,-2.390519794040032,0.8312702077523193,0.3187906250000001,0.7423761421323083
346620,2024-10-21 16:47:00,0.25,12.217554545454545,0.5482626019173266,-3.253845454545455,0.20838335024938287,-21.020506214909023,0.5869794454742671,0.4949057851239669,0.47091142948333414
346620,2024-10-21 16:47:00,0.5,14.77448,0.764457315747583,-2.7703099999999994,0.21027357156808932,-15.796369125466816,1.0576173607668695,0.6457920000000001,0.782167297979452
